ticker,name,market,industry,score,verdict,insufficient,rs_rating,close,base_label,pivot,buy_low,buy_high,base_status,asof,grade_C,reason_C,grade_A,reason_A,grade_N,reason_N,grade_S,reason_S,grade_L,reason_L,grade_I,reason_I,market_cap,float_shares,shares_yoy,net_income,eps_yoy_q,eps_growth_3y
006805,미래에셋증권우,KOSPI,Capital Markets,32.0,정상,,61.0,12520,베이스 없음,,,,베이스 없음,20260831,B,분기 EPS 20% 이상 증가 통과(2026 1Q +291.2%) / 일회성 이익 아님 미계산(순이익 또는 영업이익 없음) / 이익 증가 가속 미계산(비교할 직전 분기 증가율 없음) / [가점] 업종 내 강한 매출 종목 존재(Capital Markets 14종목) / 핵심요소 미계산 2건으로 A등급 제외,D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +142.4%) / 3년 연속 EPS 증가 미통과(-52.7%, +194.8%, +73.9%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -57.5%) / 베이스 돌파 미통과(베이스 없음),F,거래량 50일 평균 1.5배 급증일 존재 미통과(최근 50일 중 0일),F,RS 등급 70 이상 미통과(RS 61) / 업종 평균 RS 상위 20% 미통과(Capital Markets 상위 22%) / 업종 내 RS 3위 이내 미통과(Capital Markets 22/37위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -31.4% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+61억원) / 기관+외국인 20일 누적 순매수 양수 통과(+4억원),171809278410.0,,,,291.2,142.44139991733041
031440,신세계푸드,KOSPI,Packaged Foods,32.0,정상,,50.0,38150,베이스 없음,,,,베이스 없음,20260831,D,분기 EPS 20% 이상 증가 미통과(2026 1Q -17.9%) / 일회성 이익 아님 통과(순이익/영업이익 0.6배) / 이익 증가 가속 미통과(-17.9% 대 +14.3%  인접 분기 아님(회계 4분기 미공시)) / [가점] 업종 내 강한 매출 종목 존재(Packaged Foods 5종목),B,"3년 누적 EPS 증가율 25% 이상 미계산(기준 연도 EPS가 0 이하이거나 값이 없어 증가율을 낼 수 없다) / 3년 연속 EPS 증가 통과(+297.8%, +5.2%, +594.9%) / [가점] 자기자본이익률 17% 이상(21.6%) / 핵심요소 미계산 1건으로 A등급 제외",F,52주 신고점 -5% 이내 미통과(신고점 대비 -35.1%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 9일),F,RS 등급 70 이상 미통과(RS 50) / 업종 평균 RS 상위 20% 미통과(Packaged Foods 상위 48%) / 업종 내 RS 3위 이내 미통과(Packaged Foods 43/67위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -6.8% 대 지수 -38.6%),F,기관+외국인 60일 누적 순매수 양수 미통과(-35억원) / 기관+외국인 20일 누적 순매수 양수 미계산(20일 수급 자료 없음) / 핵심요소 미계산 1건으로 A등급 제외,,,,77213885733.0,-17.85,
217190,제너셈,KOSDAQ,Semiconductors,32.0,정상,,84.0,6350,베이스 없음,,,,베이스 없음,20260831,D,"분기 EPS 20% 이상 증가 미통과(2026 1Q -104.8%) / 일회성 이익 아님 통과(순이익/영업이익 0.3배) / 이익 증가 가속 통과(-104.8% 대 -193.9%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 -6.7%, -20.2%, +25.4%) / [가점] 업종 내 강한 매출 종목 존재(Semiconductors 30종목)",F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 -92.4%) / 3년 연속 EPS 증가 미통과(-69.5%, +8.9%, -77.0%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -34.3%) / 베이스 돌파 미통과(베이스 없음),A,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 3일) / [가점] 부채비율이 낮고 감소 중(45% -> 42% -> 41%) / [가점] 주식수 전년 대비 감소(-0.01%),D,RS 등급 70 이상 통과(RS 84) / 업종 평균 RS 상위 20% 미통과(Semiconductors 상위 67%) / 업종 내 RS 3위 이내 미통과(Semiconductors 13/53위) / [가점] RS 등급 80 이상(RS 84) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -26.4% 대 지수 -38.6%),D,기관+외국인 60일 누적 순매수 양수 미통과(-5억원) / 기관+외국인 20일 누적 순매수 양수 통과(+17억원),81553318200.0,,-0.01,947262337.0,-104.84,-92.36559139784947
078340,컴투스,KOSDAQ,Electronic Gaming & Multimedia,32.0,정상,,83.0,34500,베이스 없음,,,,베이스 없음,20260831,D,분기 EPS 20% 이상 증가 미통과(2026 2Q -72.0%) / 일회성 이익 아님 통과(순이익/영업이익 -0.5배) / 이익 증가 가속 통과(-72.0% 대 -241.2%) / [가점] 업종 내 강한 매출 종목 존재(Electronic Gaming & Multimedia 7종목),F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 +13.7%) / 3년 연속 EPS 증가 미통과(+22.4%, -374.8%, +133.8%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -18.2%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 9일),D,RS 등급 70 이상 통과(RS 83) / 업종 평균 RS 상위 20% 미통과(Electronic Gaming & Multimedia 상위 75%) / 업종 내 RS 3위 이내 미통과(Electronic Gaming & Multimedia 5/27위) / [가점] RS 등급 80 이상(RS 83) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -6.6% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+67억원) / 기관+외국인 20일 누적 순매수 양수 통과(+58억원),435287268000.0,,0.2,9363716654.0,-71.99,13.715710723192021
007690,국도화학,KOSPI,Specialty Chemicals,32.0,정상,,83.0,38500,베이스 없음,,,,베이스 없음,20260831,D,"분기 EPS 20% 이상 증가 미통과(2026 1Q -73.9%) / 일회성 이익 아님 통과(순이익/영업이익 0.9배) / 이익 증가 가속 미통과(-73.9% 대 +718.7%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +14.3%, +29.7%, +53.2%) / [가점] 업종 내 강한 매출 종목 존재(Specialty Chemicals 25종목)",F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 -69.7%) / 3년 연속 EPS 증가 미통과(-89.3%, +11.7%, +154.1%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -13.4%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 7일),D,RS 등급 70 이상 통과(RS 83) / 업종 평균 RS 상위 20% 미통과(Specialty Chemicals 상위 56%) / 업종 내 RS 3위 이내 미통과(Specialty Chemicals 7/72위) / [가점] RS 등급 80 이상(RS 83) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -5.5% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+43억원) / 기관+외국인 20일 누적 순매수 양수 통과(+14억원),362561572800.0,,2.95,21898775802.0,-73.87,-69.69464410085097
031310,아이즈비전,KOSDAQ,(분류 없음),32.0,정상,,15.0,950,베이스 없음,,,,베이스 없음,20260831,C,분기 EPS 20% 이상 증가 통과(2026 1Q +166.7%) / 일회성 이익 아님 통과(순이익/영업이익 -2.8배) / 이익 증가 가속 통과(+166.7% 대 -98.3%  인접 분기 아님(회계 4분기 미공시)),C,"3년 누적 EPS 증가율 25% 이상 미계산(기준 연도 EPS가 0 이하이거나 값이 없어 증가율을 낼 수 없다) / 3년 연속 EPS 증가 통과(+68.5%, +48.7%, +736.7%) / 핵심요소 미계산 1건으로 A등급 제외",F,52주 신고점 -5% 이내 미통과(신고점 대비 -65.6%) / 베이스 돌파 미통과(베이스 없음),F,거래량 50일 평균 1.5배 급증일 존재 미통과(최근 50일 중 0일),F,RS 등급 70 이상 미통과(RS 15) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -15.9% 대 지수 -38.6%),D,기관+외국인 60일 누적 순매수 양수 미통과(-2억원) / 기관+외국인 20일 누적 순매수 양수 통과(+0억원),28408051705.0,,7.88,8803771973.0,166.67,
213420,덕산네오룩스,KOSDAQ,Electronic Components,32.0,정상,,47.0,34250,베이스 없음,,,,베이스 없음,20260831,B,분기 EPS 20% 이상 증가 통과(2026 1Q +96.4%) / 일회성 이익 아님 통과(순이익/영업이익 1.1배) / 이익 증가 가속 통과(+96.4% 대 -4.8%  인접 분기 아님(회계 4분기 미공시)) / [가점] 업종 내 강한 매출 종목 존재(Electronic Components 34종목),D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +37.5%) / 3년 연속 EPS 증가 미통과(-7.5%, +27.9%, +16.2%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -40.2%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 1일),F,RS 등급 70 이상 미통과(RS 47) / 업종 평균 RS 상위 20% 미통과(Electronic Components 상위 45%) / 업종 내 RS 3위 이내 미통과(Electronic Components 69/118위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -25.1% 대 지수 -38.6%),F,기관+외국인 60일 누적 순매수 양수 미통과(-264억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-18억원),799563963800.0,,0.0,53957306202.0,96.41,37.54764930114358
203650,드림시큐리티,KOSDAQ,Software - Infrastructure,32.0,정상,,74.0,2125,베이스 없음,,,,베이스 없음,20260831,D,분기 EPS 20% 이상 증가 미통과(2026 1Q -44.0%) / 일회성 이익 아님 통과(순이익/영업이익 0.6배) / 이익 증가 가속 통과(-44.0% 대 -72.2%  인접 분기 아님(회계 4분기 미공시)) / [가점] 업종 내 강한 매출 종목 존재(Software - Infrastructure 12종목),F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 -8.9%) / 3년 연속 EPS 증가 미통과(+132.5%, -41.2%, -33.3%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -55.8%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 2일),D,RS 등급 70 이상 통과(RS 74) / 업종 평균 RS 상위 20% 미통과(Software - Infrastructure 상위 85%) / 업종 내 RS 3위 이내 미통과(Software - Infrastructure 6/43위),C,기관+외국인 60일 누적 순매수 양수 통과(+82억원) / 기관+외국인 20일 누적 순매수 양수 통과(+10억원),216122028500.0,,1.24,7391870568.0,-44.0,-8.900523560209423
187220,디티앤씨,KOSDAQ,Information Technology Services,32.0,정상,,22.0,1915,1 형성중,2165.0,2165.0,2273.25,베이스 형성중,20260831,B,분기 EPS 20% 이상 증가 통과(2026 1Q +3473.3%) / 일회성 이익 아님 미계산(순이익 또는 영업이익 없음) / 이익 증가 가속 통과(+3473.3% 대 -88.2%  인접 분기 아님(회계 4분기 미공시)) / [가점] 업종 내 강한 매출 종목 존재(Information Technology Services 11종목) / 핵심요소 미계산 1건으로 A등급 제외,D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +47.6%) / 3년 연속 EPS 증가 미통과(-1138.7%, +130.3%, -53.1%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -44.5%) / 베이스 돌파 미통과(1 형성중 (아직 돌파 전)),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 4일),F,RS 등급 70 이상 미통과(RS 22) / 업종 평균 RS 상위 20% 미통과(Information Technology Services 상위 49%) / 업종 내 RS 3위 이내 미통과(Information Technology Services 32/38위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -20.5% 대 지수 -38.6%),F,기관+외국인 60일 누적 순매수 양수 미통과(-4억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-1억원),22992241335.0,,0.0,-770839823.0,3473.33,47.58064516129033
001067,JW중외제약2우B,KOSPI,Drug Manufacturers - Specialty & Generic,32.0,정상,,46.0,47800,Stage2 아님,,,,베이스 없음,20260831,B,분기 EPS 20% 이상 증가 통과(2026 1Q +59.4%) / 일회성 이익 아님 미계산(순이익 또는 영업이익 없음) / 이익 증가 가속 미계산(비교할 직전 분기 증가율 없음) / [가점] 업종 내 강한 매출 종목 존재(Drug Manufacturers - Specialty & Generic 9종목) / 핵심요소 미계산 2건으로 A등급 제외,D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +104.0%) / 3년 연속 EPS 증가 미통과(+18.7%, +79.4%, -4.2%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -24.5%) / 베이스 돌파 미통과(Stage2 아님),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 7일),F,RS 등급 70 이상 미통과(RS 46) / 업종 평균 RS 상위 20% 미통과(Drug Manufacturers - Specialty & Generic 상위 69%) / 업종 내 RS 3위 이내 미통과(Drug Manufacturers - Specialty & Generic 42/88위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -5.6% 대 지수 -38.6%),F,기관+외국인 60일 누적 순매수 양수 미통과(-0억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-0억원),10057706700.0,,,,59.38,104.00156327991957
012750,에스원,KOSPI,Security & Protection Services,32.0,정상,,82.0,81700,베이스 없음,,,,베이스 없음,20260831,D,분기 EPS 20% 이상 증가 미통과(2026 1Q -48.8%) / 일회성 이익 아님 통과(순이익/영업이익 0.7배) / 이익 증가 가속 미통과(-48.8% 대 +3.4%  인접 분기 아님(회계 4분기 미공시)) / [가점] 업종 내 강한 매출 종목 존재(Security & Protection Services 3종목),F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 +18.2%) / 3년 연속 EPS 증가 미통과(+25.4%, -6.7%, +1.0%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(2.06배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -20.7%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 2일),D,RS 등급 70 이상 통과(RS 82) / 업종 평균 RS 상위 20% 미통과(Security & Protection Services 상위 31%) / 업종 내 RS 3위 이내 통과(Security & Protection Services 2/9위) / [가점] RS 등급 80 이상(RS 82) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -1.4% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+75억원) / 기관+외국인 20일 누적 순매수 양수 통과(+17억원),3172931363000.0,,0.0,178563436607.0,-48.75,18.222520707409895
009240,한샘,KOSPI,"Furnishings, Fixtures & Appliances",32.0,정상,,75.0,39200,베이스 없음,,,,베이스 없음,20260831,D,"분기 EPS 20% 이상 증가 미통과(2026 2Q -85.1%) / 일회성 이익 아님 통과(순이익/영업이익 0.4배) / 이익 증가 가속 미통과(-85.1% 대 -72.7%) / [가점] 매출 증가 또는 가속(최근 -18.4%, -9.9%, -9.2%) / [가점] 업종 내 강한 매출 종목 존재(Furnishings, Fixtures & Appliances 4종목)",F,"3년 누적 EPS 증가율 25% 이상 미계산(기준 연도 EPS가 0 이하이거나 값이 없어 증가율을 낼 수 없다) / 3년 연속 EPS 증가 미통과(+13.6%, +340.7%, -69.4%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(1.50배) / 핵심요소 미계산 1건으로 A등급 제외",F,52주 신고점 -5% 이내 미통과(신고점 대비 -28.5%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 2일),D,"RS 등급 70 이상 통과(RS 75) / 업종 평균 RS 상위 20% 미통과(Furnishings, Fixtures & Appliances 상위 83%) / 업종 내 RS 3위 이내 통과(Furnishings, Fixtures & Appliances 3/21위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -4.5% 대 지수 -38.6%)",C,기관+외국인 60일 누적 순매수 양수 통과(+108억원) / 기관+외국인 20일 누적 순매수 양수 통과(+91억원),934296941600.0,,0.0,46281084361.0,-85.14,
026940,부국철강,KOSPI,Steel,32.0,정상,,72.0,2165,베이스 없음,,,,베이스 없음,20260831,D,"분기 EPS 20% 이상 증가 미통과(2026 1Q -16.3%) / 일회성 이익 아님 미계산(순이익 또는 영업이익 없음) / 이익 증가 가속 통과(-16.3% 대 -75.0%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 -3.6%, +2.9%, +22.2%) / [가점] 업종 내 강한 매출 종목 존재(Steel 11종목) / 핵심요소 미계산 1건으로 A등급 제외",F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 -69.3%) / 3년 연속 EPS 증가 미통과(-49.0%, -35.4%, -6.8%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -53.8%) / 베이스 돌파 미통과(베이스 없음),A,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 6일) / [가점] 부채비율이 낮고 감소 중(15% -> 14% -> 14%) / [가점] 주식수 전년 대비 감소(-4.23%),D,RS 등급 70 이상 통과(RS 72) / 업종 평균 RS 상위 20% 미통과(Steel 상위 44%) / 업종 내 RS 3위 이내 미통과(Steel 16/53위),D,기관+외국인 60일 누적 순매수 양수 통과(+6억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-9억원),42200000000.0,,-4.23,2150579102.0,-16.28,-69.29577464788733
140860,파크시스템스,KOSDAQ,Scientific & Technical Instruments,32.0,정상,,72.0,262500,베이스 없음,,,,베이스 없음,20260831,D,"분기 EPS 20% 이상 증가 미통과(2026 1Q -65.8%) / 일회성 이익 아님 통과(순이익/영업이익 0.6배) / 이익 증가 가속 미통과(-65.8% 대 +446.7%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 -10.3%, -22.7%, +1.4%) / [가점] 업종 내 강한 매출 종목 존재(Scientific & Technical Instruments 3종목)",F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 +22.2%) / 3년 연속 EPS 증가 미통과(-12.5%, +73.8%, -19.6%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -25.1%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 1일),D,RS 등급 70 이상 통과(RS 72) / 업종 평균 RS 상위 20% 미통과(Scientific & Technical Instruments 상위 77%) / 업종 내 RS 3위 이내 통과(Scientific & Technical Instruments 3/18위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -12.4% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+168억원) / 기관+외국인 20일 누적 순매수 양수 통과(+96억원),1897669099000.0,,0.16,34475725850.0,-65.78,22.21127801034228
005750,대림바스,KOSPI,Building Products & Equipment,32.0,정상,,72.0,4800,베이스 없음,,,,베이스 없음,20260831,D,"분기 EPS 20% 이상 증가 통과(2026 1Q +59.1%) / 일회성 이익 아님 통과(순이익/영업이익 0.7배) / 이익 증가 가속 미통과(+59.1% 대 +69.2%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +1.1%, +2.2%, +3.9%) / [가점] 업종 내 강한 매출 종목 존재(Building Products & Equipment 3종목)",F,"3년 누적 EPS 증가율 25% 이상 미계산(기준 연도 EPS가 0 이하이거나 값이 없어 증가율을 낼 수 없다) / 3년 연속 EPS 증가 미통과(-481.2%, +215.4%, +152.2%) / 핵심요소 미계산 1건으로 A등급 제외",F,52주 신고점 -5% 이내 미통과(신고점 대비 -25.6%) / 베이스 돌파 미통과(베이스 없음),A,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 6일) / [가점] 부채비율이 낮고 감소 중(54% -> 54% -> 48%) / [가점] 주식수 전년 대비 감소(-1.43%),D,RS 등급 70 이상 통과(RS 72) / 업종 평균 RS 상위 20% 미통과(Building Products & Equipment 상위 63%) / 업종 내 RS 3위 이내 미통과(Building Products & Equipment 4/16위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -4.7% 대 지수 -38.6%),D,기관+외국인 60일 누적 순매수 양수 통과(+3억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-0억원),77153916000.0,,-1.43,13505237853.0,59.09,
024120,KB오토시스,KOSDAQ,Auto Parts,32.0,정상,,53.0,3145,베이스 없음,,,,베이스 없음,20260831,B,분기 EPS 20% 이상 증가 통과(2026 1Q +3066.7%) / 일회성 이익 아님 통과(순이익/영업이익 1.1배) / 이익 증가 가속 통과(+3066.7% 대 -79.5%  인접 분기 아님(회계 4분기 미공시)) / [가점] 업종 내 강한 매출 종목 존재(Auto Parts 12종목),D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +253.1%) / 3년 연속 EPS 증가 미통과(-4.2%, +178.3%, +32.4%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(1.39배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -29.2%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 5일),F,RS 등급 70 이상 미통과(RS 53) / 업종 평균 RS 상위 20% 미통과(Auto Parts 상위 56%) / 업종 내 RS 3위 이내 미통과(Auto Parts 53/118위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -4.5% 대 지수 -38.6%),F,기관+외국인 60일 누적 순매수 양수 미통과(-3억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-2억원),35880000000.0,,0.0,3898066071.0,3066.67,253.125
089030,테크윙,KOSDAQ,Semiconductor Equipment & Materials,32.0,정상,,86.0,49600,베이스 없음,,,,베이스 없음,20260831,D,분기 EPS 20% 이상 증가 미통과(2026 1Q -364.9%) / 일회성 이익 아님 통과(순이익/영업이익 0.4배) / 이익 증가 가속 미통과(-364.9% 대 +1981.2%  인접 분기 아님(회계 4분기 미공시)) / [가점] 업종 내 강한 매출 종목 존재(Semiconductor Equipment & Materials 37종목),F,"3년 누적 EPS 증가율 25% 이상 미통과(2022~2025 -70.3%) / 3년 연속 EPS 증가 미통과(-129.3%, -124.6%, +145.0%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -33.0%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 2일),D,RS 등급 70 이상 통과(RS 86) / 업종 평균 RS 상위 20% 미통과(Semiconductor Equipment & Materials 상위 23%) / 업종 내 RS 3위 이내 미통과(Semiconductor Equipment & Materials 26/73위) / [가점] RS 등급 80 이상(RS 86),C,"기관+외국인 60일 누적 순매수 양수 통과(+1,462억원) / 기관+외국인 20일 누적 순매수 양수 통과(+427억원)",1848976885500.0,,0.0,8996126448.0,-364.86,-70.31602708803611
024720,콜마홀딩스,KOSPI,Household & Personal Products,32.0,정상,,71.0,10330,베이스 없음,,,,베이스 없음,20260831,D,분기 EPS 20% 이상 증가 미통과(2026 2Q -60.8%) / 일회성 이익 아님 통과(순이익/영업이익 1.4배) / 이익 증가 가속 미통과(-60.8% 대 +7272.7%) / [가점] 업종 내 강한 매출 종목 존재(Household & Personal Products 17종목),F,"3년 누적 EPS 증가율 25% 이상 미계산(기준 연도 EPS가 0 이하이거나 값이 없어 증가율을 낼 수 없다) / 3년 연속 EPS 증가 미통과(+38.6%, +801.0%, -3.5%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(2.78배) / 핵심요소 미계산 1건으로 A등급 제외",F,52주 신고점 -5% 이내 미통과(신고점 대비 -32.2%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 6일),D,RS 등급 70 이상 통과(RS 71) / 업종 평균 RS 상위 20% 미통과(Household & Personal Products 상위 26%) / 업종 내 RS 3위 이내 미통과(Household & Personal Products 22/48위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -6.8% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+48억원) / 기관+외국인 20일 누적 순매수 양수 통과(+31억원),361139607270.0,,0.0,11144466434.0,-60.75,
002140,고려산업,KOSPI,Packaged Foods,32.0,정상,,55.0,2180,베이스 없음,,,,베이스 없음,20260831,D,"분기 EPS 20% 이상 증가 미통과(2026 1Q -76.2%) / 일회성 이익 아님 통과(순이익/영업이익 0.7배) / 이익 증가 가속 미통과(-76.2% 대 +248.3%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 -8.2%, -4.1%, +7.9%) / [가점] 업종 내 강한 매출 종목 존재(Packaged Foods 5종목)",B,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +1296.4%) / 3년 연속 EPS 증가 통과(+389.3%, +19.0%, +139.9%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(3.35배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -34.3%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 13일),F,RS 등급 70 이상 미통과(RS 55) / 업종 평균 RS 상위 20% 미통과(Packaged Foods 상위 48%) / 업종 내 RS 3위 이내 미통과(Packaged Foods 35/67위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -10.9% 대 지수 -38.6%),F,기관+외국인 60일 누적 순매수 양수 미통과(-29억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-9억원),54617340750.0,,0.54,9671522577.0,-76.24,1296.4285714285713
035420,NAVER,KOSPI,Internet Content & Information,32.0,정상,,55.0,217000,베이스 없음,,,,베이스 없음,20260831,D,분기 EPS 20% 이상 증가 미통과(2026 1Q -32.1%) / 일회성 이익 아님 통과(순이익/영업이익 1.4배) / 이익 증가 가속 미통과(-32.1% 대 +42.9%  인접 분기 아님(회계 4분기 미공시)),B,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +159.8%) / 3년 연속 EPS 증가 통과(+33.0%, +90.7%, +2.4%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(1.70배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -28.6%) / 베이스 돌파 미통과(베이스 없음),F,거래량 50일 평균 1.5배 급증일 존재 미통과(최근 50일 중 0일) / [가점] 부채비율이 낮고 감소 중(32% -> 29% -> 30%),F,RS 등급 70 이상 미통과(RS 55) / 업종 평균 RS 상위 20% 미통과(Internet Content & Information 상위 64%) / 업종 내 RS 3위 이내 미통과(Internet Content & Information 6/11위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -17.5% 대 지수 -38.6%),C,"기관+외국인 60일 누적 순매수 양수 통과(+6,691억원) / 기관+외국인 20일 누적 순매수 양수 통과(+3,621억원)",33532866265500.0,,0.19,1818746310015.0,-32.07,159.8162572398642
042000,카페24,KOSDAQ,Software - Infrastructure,32.0,정상,,12.0,16990,베이스 없음,,,,베이스 없음,20260831,D,분기 EPS 20% 이상 증가 미통과(2026 2Q -32.4%) / 일회성 이익 아님 통과(순이익/영업이익 1.1배) / 이익 증가 가속 미통과(-32.4% 대 +20.8%) / [가점] 업종 내 강한 매출 종목 존재(Software - Infrastructure 12종목),B,"3년 누적 EPS 증가율 25% 이상 미계산(기준 연도 EPS가 0 이하이거나 값이 없어 증가율을 낼 수 없다) / 3년 연속 EPS 증가 통과(+125.8%, +148.6%, +51.1%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(2.11배) / [가점] 이익 증가가 꾸준함(변동계수 0.38) / 핵심요소 미계산 1건으로 A등급 제외",F,52주 신고점 -5% 이내 미통과(신고점 대비 -61.3%) / 베이스 돌파 미통과(베이스 없음),F,거래량 50일 평균 1.5배 급증일 존재 미통과(최근 50일 중 0일) / [가점] 부채비율이 낮고 감소 중(46% -> 37% -> 36%),F,RS 등급 70 이상 미통과(RS 12) / 업종 평균 RS 상위 20% 미통과(Software - Infrastructure 상위 85%) / 업종 내 RS 3위 이내 미통과(Software - Infrastructure 30/43위) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -15.5% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+101억원) / 기관+외국인 20일 누적 순매수 양수 통과(+6억원),413930253280.0,,0.0,39063119745.0,-32.35,
