ticker,name,market,sector,industry
199730,바이오인프라,KOSDAQ,Healthcare,Biotechnology
487830,신한제15호스팩,KOSDAQ,Financial Services,Shell Companies
092600,앤씨앤,KOSDAQ,,(분류 없음)
079190,케스피온,KOSDAQ,,(분류 없음)
472230,에스케이증권제11호스팩,KOSDAQ,Financial Services,Shell Companies
487720,키움제10호스팩,KOSDAQ,Financial Services,Shell Companies
0068Y0,비엔케이제3호스팩,KOSDAQ,Financial Services,Shell Companies
03481K,해성산업1우,KOSDAQ,Real Estate,Real Estate Services
0041J0,엘에스스팩1호,KOSDAQ,Financial Services,Shell Companies
087260,모바일어플라이언스,KOSDAQ,Technology,Scientific & Technical Instruments
050090,비케이홀딩스,KOSDAQ,,(분류 없음)
079970,투비소프트,KOSDAQ,,(분류 없음)
475250,하나33호스팩,KOSDAQ,Financial Services,Shell Companies
474930,신한제13호스팩,KOSDAQ,Financial Services,Shell Companies
008290,원풍물산,KOSDAQ,,(분류 없음)
065420,에스아이리소스,KOSDAQ,,(분류 없음)
312610,에이에프더블류,KOSDAQ,Consumer Cyclical,Auto Parts
276040,스코넥,KOSDAQ,Communication Services,Electronic Gaming & Multimedia
011080,형지I&C,KOSDAQ,,(분류 없음)
473000,에스케이증권제12호스팩,KOSDAQ,Financial Services,Shell Companies
475240,하나32호스팩,KOSDAQ,Financial Services,Shell Companies
035290,골드앤에스,KOSDAQ,Communication Services,Publishing
121850,코이즈,KOSDAQ,Basic Materials,Chemicals
044180,KD,KOSDAQ,Real Estate,Real Estate - Development
313760,캐리,KOSDAQ,Industrials,Specialty Industrial Machinery
052770,아이톡시,KOSDAQ,Communication Services,Electronic Gaming & Multimedia
021045,대호특수강우,KOSDAQ,,(분류 없음)
043090,더테크놀로지,KOSDAQ,,(분류 없음)
032685,소프트센우,KOSDAQ,,(분류 없음)
